,genres,artist_img,song_uri,song_pop,artist_pop,exact_song_match,search_dict,artist_uri,preview_url,duration_ms,acousticness,energy,instrumentalness,key,converted_keys,liveness,loudness,tempo,valence,danceability,ARTIST,THEME,SPOTIFY_URL,TITLE,YEAR
10,[],https://i.scdn.co/image/138d41e225b325dc1f2b7fe934cf871ae5374a78,spotify:track:1FQfZgqqdeWiSnd5ewQAwe,43.0,40.0,True,"{'acousticness': 0.405, 'genres': [], 'artist_img': u'https://i.scdn.co/image/138d41e225b325dc1f2b7fe934cf871ae5374a78', 'song_uri': u'spotify:track:1FQfZgqqdeWiSnd5ewQAwe', 'exact_song_match': True, 'song_name': u'Satta Massagana', 'liveness': 0.106, 'tempo': 76.809, 'preview_url': u'https://p.scdn.co/mp3-preview/fbdea9fec378b09204b59687d250ed8429ce7cec', 'artist_name': u'The Abyssinians', 'artist_uri': u'spotify:artist:1vB5909auE9YUaTjQ7ZkTj', 'song_pop': 43, 'artist_pop': 40, 'instrumentalness': 0.000262, 'key': 4, 'duration_ms': 210533, 'loudness': -10.669, 'valence': 0.793, 'energy': 0.471, 'danceability': 0.637}",spotify:artist:1vB5909auE9YUaTjQ7ZkTj,https://p.scdn.co/mp3-preview/fbdea9fec378b09204b59687d250ed8429ce7cec,210533.0,0.405,0.471,0.000262,4.0,E,0.106,-10.669,76.809,0.793,0.637,Abyssinians,Life and death,http://open.spotify.com/track/27adNyPtau6RYDGsUbXEo4,Satta Massagana,1971
11,[],https://i.scdn.co/image/fb26e1c0e5779ac46b225651494ac14b6b8ebba7,spotify:track:6yl8Es1tCYD9WdSkeVLFw4,70.0,80.0,True,"{'acousticness': 0.00224, 'genres': [], 'artist_img': u'https://i.scdn.co/image/fb26e1c0e5779ac46b225651494ac14b6b8ebba7', 'song_uri': u'spotify:track:6yl8Es1tCYD9WdSkeVLFw4', 'exact_song_match': True, 'song_name': u'You Shook Me All Night Long', 'liveness': 0.297, 'tempo': 127.316, 'preview_url': u'https://p.scdn.co/mp3-preview/73524936dc7ab5d7308059ecc545d4187ffced2a', 'artist_name': u'AC/DC', 'artist_uri': u'spotify:artist:711MCceyCBcFnzjGY4Q7Un', 'song_pop': 70, 'artist_pop': 80, 'instrumentalness': 0.000685, 'key': 7, 'duration_ms': 210880, 'loudness': -5.51, 'valence': 0.769, 'energy': 0.768, 'danceability': 0.529}",spotify:artist:711MCceyCBcFnzjGY4Q7Un,https://p.scdn.co/mp3-preview/73524936dc7ab5d7308059ecc545d4187ffced2a,210880.0,0.00224,0.768,0.000685,7.0,G,0.297,-5.51,127.316,0.769,0.529,AC/DC,Sex,,You Shook Me All Night Long,1980
12,[],https://i.scdn.co/image/fb26e1c0e5779ac46b225651494ac14b6b8ebba7,spotify:track:08mG3Y1vljYA6bvDt4Wqkj,75.0,80.0,True,"{'acousticness': 0.011, 'genres': [], 'artist_img': u'https://i.scdn.co/image/fb26e1c0e5779ac46b225651494ac14b6b8ebba7', 'song_uri': u'spotify:track:08mG3Y1vljYA6bvDt4Wqkj', 'exact_song_match': True, 'song_name': u'Back In Black', 'liveness': 0.0828, 'tempo': 188.386, 'preview_url': u'https://p.scdn.co/mp3-preview/506bc9a0485990973449b0467791e06174371284', 'artist_name': u'AC/DC', 'artist_uri': u'spotify:artist:711MCceyCBcFnzjGY4Q7Un', 'song_pop': 75, 'artist_pop': 80, 'instrumentalness': 0.00965, 'key': 9, 'duration_ms': 255493, 'loudness': -5.678, 'valence': 0.782, 'energy': 0.7, 'danceability': 0.31}",spotify:artist:711MCceyCBcFnzjGY4Q7Un,https://p.scdn.co/mp3-preview/506bc9a0485990973449b0467791e06174371284,255493.0,0.011,0.7,0.00965,9.0,A,0.0828,-5.678,188.386,0.782,0.31,AC/DC,Party songs,,Back in Black,1980
13,[],https://i.scdn.co/image/5ae31d3b25b21b5c7a095a5dfe3af987dd190403,spotify:track:1nZ2TI2hNPGDYyesyaaASn,44.0,75.0,True,"{'acousticness': 0.0241, 'genres': [], 'artist_img': u'https://i.scdn.co/image/5ae31d3b25b21b5c7a095a5dfe3af987dd190403', 'song_uri': u'spotify:track:1nZ2TI2hNPGDYyesyaaASn', 'exact_song_match': True, 'song_name': u'Love In An Elevator', 'liveness': 0.378, 'tempo': 93.703, 'preview_url': u'https://p.scdn.co/mp3-preview/aa498149f0dce664c9eb8baaa4db8afa65f014f2', 'artist_name': u'Aerosmith', 'artist_uri': u'spotify:artist:7Ey4PD4MYsKc5I2dolUwbH', 'song_pop': 44, 'artist_pop': 75, 'instrumentalness': 0.00037, 'key': 4, 'duration_ms': 322226, 'loudness': -3.464, 'valence': 0.562, 'energy': 0.968, 'danceability': 0.425}",spotify:artist:7Ey4PD4MYsKc5I2dolUwbH,https://p.scdn.co/mp3-preview/aa498149f0dce664c9eb8baaa4db8afa65f014f2,322226.0,0.0241,0.968,0.00037,4.0,E,0.378,-3.464,93.703,0.562,0.425,Aerosmith,Sex,http://open.spotify.com/track/1SDr4rc6YRpaLDkJURW3sY,Love in an Elevator,1989
14,[],https://i.scdn.co/image/5ae31d3b25b21b5c7a095a5dfe3af987dd190403,spotify:track:5MxNLUsfh7uzROypsoO5qe,69.0,75.0,True,"{'acousticness': 0.388, 'genres': [], 'artist_img': u'https://i.scdn.co/image/5ae31d3b25b21b5c7a095a5dfe3af987dd190403', 'song_uri': u'spotify:track:5MxNLUsfh7uzROypsoO5qe', 'exact_song_match': True, 'song_name': u'Dream On', 'liveness': 0.332, 'tempo': 160.9, 'preview_url': u'https://p.scdn.co/mp3-preview/4c7fea33f70ea10631656c9bccace988ee2aaa42', 'artist_name': u'Aerosmith', 'artist_uri': u'spotify:artist:7Ey4PD4MYsKc5I2dolUwbH', 'song_pop': 69, 'artist_pop': 75, 'instrumentalness': 9.08e-05, 'key': 1, 'duration_ms': 266960, 'loudness': -10.057, 'valence': 0.228, 'energy': 0.433, 'danceability': 0.307}",spotify:artist:7Ey4PD4MYsKc5I2dolUwbH,https://p.scdn.co/mp3-preview/4c7fea33f70ea10631656c9bccace988ee2aaa42,266960.0,0.388,0.433,9.08e-05,1.0,C#,0.332,-10.057,160.9,0.228,0.307,Aerosmith,Life and death,http://open.spotify.com/track/2WZbjDTXP78H9xq58cnSWF,Dream On,1973
15,[],https://i.scdn.co/image/b95ab6e789217e02b30bced3e78fcca47aafef40,spotify:track:4MeSMK38Szi6mtnmdWKBG1,54.0,60.0,True,"{'acousticness': 0.107, 'genres': [], 'artist_img': u'https://i.scdn.co/image/b95ab6e789217e02b30bced3e78fcca47aafef40', 'song_uri': u'spotify:track:4MeSMK38Szi6mtnmdWKBG1', 'exact_song_match': True, 'song_name': u'Because I Got High', 'liveness': 0.481, 'tempo': 166.004, 'preview_url': u'https://p.scdn.co/mp3-preview/2c359fa03b7d5a34b33b36255f2ae773292e159b', 'artist_name': u'Afroman', 'artist_uri': u'spotify:artist:4Icvbp9RDt5aY2TWDOVDsr', 'song_pop': 54, 'artist_pop': 60, 'instrumentalness': 0, 'key': 7, 'duration_ms': 310466, 'loudness': -8.542, 'valence': 0.818, 'energy': 0.344, 'danceability': 0.788}",spotify:artist:4Icvbp9RDt5aY2TWDOVDsr,https://p.scdn.co/mp3-preview/2c359fa03b7d5a34b33b36255f2ae773292e159b,310466.0,0.107,0.344,0.0,7.0,G,0.481,-8.542,166.004,0.818,0.788,Afroman,Party songs,http://open.spotify.com/track/5ztUVSEAJKW6lw4X03ae48,Because I Got High,2001
16,[],https://i.scdn.co/image/fcc316b8452c896aecdce83c63d848301877ac9a,spotify:track:5Fi21G67XelYYT6Q2lb8ZX,2.0,23.0,False,"{'acousticness': 0.00121, 'genres': [], 'artist_img': u'https://i.scdn.co/image/fcc316b8452c896aecdce83c63d848301877ac9a', 'song_uri': u'spotify:track:5Fi21G67XelYYT6Q2lb8ZX', 'exact_song_match': False, 'song_name': u""Let\\'s Get Married"", 'liveness': 0.303, 'tempo': 172.723, 'preview_url': u'https://p.scdn.co/mp3-preview/1142f7c8526fe3fe63ed99280c94943a31b207f9', 'artist_name': u'LJ Echols', 'artist_uri': u'spotify:artist:5x9frwvmYfa77Kt5hJs9d7', 'song_pop': 2, 'artist_pop': 23, 'instrumentalness': 8.77e-05, 'key': 11, 'duration_ms': 287320, 'loudness': -8.037, 'valence': 0.864, 'energy': 0.472, 'danceability': 0.826}",spotify:artist:5x9frwvmYfa77Kt5hJs9d7,https://p.scdn.co/mp3-preview/1142f7c8526fe3fe63ed99280c94943a31b207f9,287320.0,0.00121,0.472,8.77e-05,11.0,B,0.303,-8.037,172.723,0.864,0.826,Al Green,Love,,Let's Get Married,1974
17,[],https://i.scdn.co/image/8842b848111cf41d1e2e20d0fed2e8a6a5b5b6da,spotify:track:13FkFPnKX1eC2V3nwSy5YB,54.0,66.0,True,"{'acousticness': 0.301, 'genres': [], 'artist_img': u'https://i.scdn.co/image/8842b848111cf41d1e2e20d0fed2e8a6a5b5b6da', 'song_uri': u'spotify:track:13FkFPnKX1eC2V3nwSy5YB', 'exact_song_match': True, 'song_name': u'Love And Happiness', 'liveness': 0.0803, 'tempo': 99.821, 'preview_url': u'https://p.scdn.co/mp3-preview/19cbadaa9f26be80cdd39712be53407442f24892', 'artist_name': u'Al Green', 'artist_uri': u'spotify:artist:3dkbV4qihUeMsqN4vBGg93', 'song_pop': 54, 'artist_pop': 66, 'instrumentalness': 0.00602, 'key': 8, 'duration_ms': 303533, 'loudness': -10.981, 'valence': 0.739, 'energy': 0.434, 'danceability': 0.821}",spotify:artist:3dkbV4qihUeMsqN4vBGg93,https://p.scdn.co/mp3-preview/19cbadaa9f26be80cdd39712be53407442f24892,303533.0,0.301,0.434,0.00602,8.0,G#,0.0803,-10.981,99.821,0.739,0.821,Al Green,Love,,Love and Happiness,1972
18,[],https://i.scdn.co/image/8842b848111cf41d1e2e20d0fed2e8a6a5b5b6da,spotify:track:0xh1nbm202VvLOlpp7JjPA,58.0,66.0,False,"{'acousticness': 0.517, 'genres': [], 'artist_img': u'https://i.scdn.co/image/8842b848111cf41d1e2e20d0fed2e8a6a5b5b6da', 'song_uri': u'spotify:track:0xh1nbm202VvLOlpp7JjPA', 'exact_song_match': False, 'song_name': u'How Can You Mend a Broken Heart', 'liveness': 0.0677, 'tempo': 146.883, 'preview_url': u'https://p.scdn.co/mp3-preview/9204b398234a7ea2c51b9cc763d82c7ce464177b', 'artist_name': u'Al Green', 'artist_uri': u'spotify:artist:3dkbV4qihUeMsqN4vBGg93', 'song_pop': 58, 'artist_pop': 66, 'instrumentalness': 2.39e-05, 'key': 4, 'duration_ms': 383493, 'loudness': -12.059, 'valence': 0.365, 'energy': 0.298, 'danceability': 0.457}",spotify:artist:3dkbV4qihUeMsqN4vBGg93,https://p.scdn.co/mp3-preview/9204b398234a7ea2c51b9cc763d82c7ce464177b,383493.0,0.517,0.298,2.39e-05,4.0,E,0.0677,-12.059,146.883,0.365,0.457,Al Green,Heartbreak,,How Can You Mend a Broken Heart ,1972
19,[],https://i.scdn.co/image/fa01304dc81a37a3424795d65239f3d52e4b8bab,spotify:track:0pfaSa162orn8tca4gN5Nd,0.0,3.0,False,"{'acousticness': 0.0242, 'genres': [], 'artist_img': u'https://i.scdn.co/image/fa01304dc81a37a3424795d65239f3d52e4b8bab', 'song_uri': u'spotify:track:0pfaSa162orn8tca4gN5Nd', 'exact_song_match': False, 'song_name': u'Let&apos;s Stay Together (In The Style Of Al Green) - Karaoke Version', 'liveness': 0.359, 'tempo': 97.082, 'preview_url': u'https://p.scdn.co/mp3-preview/cc1e3d1dcbd8b2b07aa96c18508c4b95f34148a0', 'artist_name': u'Immense Media', 'artist_uri': u'spotify:artist:5U1j7oXCDfxiUiQHR73KiC', 'song_pop': 0, 'artist_pop': 3, 'instrumentalness': 0.53, 'key': 11, 'duration_ms': 229381, 'loudness': -14.105, 'valence': 0.354, 'energy': 0.381, 'danceability': 0.659}",spotify:artist:5U1j7oXCDfxiUiQHR73KiC,https://p.scdn.co/mp3-preview/cc1e3d1dcbd8b2b07aa96c18508c4b95f34148a0,229381.0,0.0242,0.381,0.53,11.0,B,0.359,-14.105,97.082,0.354,0.659,Al Green,Love,http://open.spotify.com/track/1r5ix6rRcET3TUdnDSZ9Oo,Let's Stay Together,1971
20,[],https://i.scdn.co/image/8842b848111cf41d1e2e20d0fed2e8a6a5b5b6da,spotify:track:6d9rNfRFOQ0XmsUwJ8C5J0,54.0,66.0,True,"{'acousticness': 0.503, 'genres': [], 'artist_img': u'https://i.scdn.co/image/8842b848111cf41d1e2e20d0fed2e8a6a5b5b6da', 'song_uri': u'spotify:track:6d9rNfRFOQ0XmsUwJ8C5J0', 'exact_song_match': True, 'song_name': u'Tired Of Being Alone', 'liveness': 0.0893, 'tempo': 98.324, 'preview_url': u'https://p.scdn.co/mp3-preview/ed1a64253246fd7d5e5aee5bec58e4583d91557a', 'artist_name': u'Al Green', 'artist_uri': u'spotify:artist:3dkbV4qihUeMsqN4vBGg93', 'song_pop': 54, 'artist_pop': 66, 'instrumentalness': 8.55e-05, 'key': 7, 'duration_ms': 163160, 'loudness': -7.645, 'valence': 0.693, 'energy': 0.418, 'danceability': 0.773}",spotify:artist:3dkbV4qihUeMsqN4vBGg93,https://p.scdn.co/mp3-preview/ed1a64253246fd7d5e5aee5bec58e4583d91557a,163160.0,0.503,0.418,8.55e-05,7.0,G,0.0893,-7.645,98.324,0.693,0.773,Al Green,Life and death,,Tired of Being Alone,1971
21,[],https://i.scdn.co/image/fa01304dc81a37a3424795d65239f3d52e4b8bab,spotify:track:6HiwNqdNdDU4bwYWJcDM3z,0.0,3.0,False,"{'acousticness': 0.000281, 'genres': [], 'artist_img': u'https://i.scdn.co/image/fa01304dc81a37a3424795d65239f3d52e4b8bab', 'song_uri': u'spotify:track:6HiwNqdNdDU4bwYWJcDM3z', 'exact_song_match': False, 'song_name': u'School&apos;s Out (In The Style Of Alice Cooper) - Karaoke Version', 'liveness': 0.614, 'tempo': 133.069, 'preview_url': u'https://p.scdn.co/mp3-preview/00f16496d269652a2a20145c44506f63f0515544', 'artist_name': u'Immense Media', 'artist_uri': u'spotify:artist:5U1j7oXCDfxiUiQHR73KiC', 'song_pop': 0, 'artist_pop': 3, 'instrumentalness': 0.75, 'key': 5, 'duration_ms': 204800, 'loudness': -8.82, 'valence': 0.453, 'energy': 0.934, 'danceability': 0.5}",spotify:artist:5U1j7oXCDfxiUiQHR73KiC,https://p.scdn.co/mp3-preview/00f16496d269652a2a20145c44506f63f0515544,204800.0,0.000281,0.934,0.75,5.0,F,0.614,-8.82,133.069,0.453,0.5,Alice Cooper,Life and death,http://open.spotify.com/track/1ad6vKBg5pzyM9oCQ0M9Fg,School's Out,1972
22,[],https://i.scdn.co/image/64088f54af2be525e6003627e7a276c270832ae3,spotify:track:0JEqGkvUiMTQmFY6sgL9kg,63.0,78.0,True,"{'acousticness': 0.03, 'genres': [], 'artist_img': u'https://i.scdn.co/image/64088f54af2be525e6003627e7a276c270832ae3', 'song_uri': u'spotify:track:0JEqGkvUiMTQmFY6sgL9kg', 'exact_song_match': True, 'song_name': u'No One', 'liveness': 0.111, 'tempo': 89.969, 'preview_url': u'https://p.scdn.co/mp3-preview/ae1de653e895ee09c1395168f5a64e71293ce86a', 'artist_name': u'Alicia Keys', 'artist_uri': u'spotify:artist:3DiDSECUqqY1AuBP8qtaIa', 'song_pop': 63, 'artist_pop': 78, 'instrumentalness': 6.47e-06, 'key': 1, 'duration_ms': 253813, 'loudness': -5.419, 'valence': 0.169, 'energy': 0.552, 'danceability': 0.649}",spotify:artist:3DiDSECUqqY1AuBP8qtaIa,https://p.scdn.co/mp3-preview/ae1de653e895ee09c1395168f5a64e71293ce86a,253813.0,0.03,0.552,6.47e-06,1.0,C#,0.111,-5.419,89.969,0.169,0.649,Alicia Keys,Love,http://open.spotify.com/track/1exNQxJp0tHfKe85qUpRJF,No One,2007
23,[],https://i.scdn.co/image/1b24fbda3e3f51f1d81c85a6a2c0dfca4088cd25,spotify:track:0NtrvZNw0mu2panV2e1ciJ,0.0,2.0,False,"{'acousticness': 0.00121, 'genres': [], 'artist_img': u'https://i.scdn.co/image/1b24fbda3e3f51f1d81c85a6a2c0dfca4088cd25', 'song_uri': u'spotify:track:0NtrvZNw0mu2panV2e1ciJ', 'exact_song_match': False, 'song_name': u'You Don\xb4t Even Know My Name', 'liveness': 0.167, 'tempo': 119.987, 'preview_url': u'https://p.scdn.co/mp3-preview/a52601d7779c2778a21d8c1b1feb808f26350c31', 'artist_name': u'George M.', 'artist_uri': u'spotify:artist:4uUUt0SdBIu1bQGLSkwdV9', 'song_pop': 0, 'artist_pop': 2, 'instrumentalness': 0.000699, 'key': 10, 'duration_ms': 294000, 'loudness': -7.341, 'valence': 0.0374, 'energy': 0.789, 'danceability': 0.718}",spotify:artist:4uUUt0SdBIu1bQGLSkwdV9,https://p.scdn.co/mp3-preview/a52601d7779c2778a21d8c1b1feb808f26350c31,294000.0,0.00121,0.789,0.000699,10.0,A#,0.167,-7.341,119.987,0.0374,0.718,Alicia Keys,Heartbreak,http://open.spotify.com/track/212BdBPNXcHSPyKtXMiiFF,You Don't Know My Name,2003
24,[],https://i.scdn.co/image/1a8bfef0922eecaadaba92f2be7fbc66bfa95465,spotify:track:46MX86XQqYCZRvwPpeq4Gi,40.0,30.0,True,"{'acousticness': 0.204, 'genres': [], 'artist_img': u'https://i.scdn.co/image/1a8bfef0922eecaadaba92f2be7fbc66bfa95465', 'song_uri': u'spotify:track:46MX86XQqYCZRvwPpeq4Gi', 'exact_song_match': True, 'song_name': u'Lake Shore Drive', 'liveness': 0.0811, 'tempo': 93.999, 'preview_url': u'https://p.scdn.co/mp3-preview/d8b77b0d3c66fb1b0142e3b93b31ffda8865c34a', 'artist_name': u'Aliotta Haynes Jeremiah', 'artist_uri': u'spotify:artist:4VmWYQQ5M9N9AiAx14v2yg', 'song_pop': 40, 'artist_pop': 30, 'instrumentalness': 0, 'key': 4, 'duration_ms': 235173, 'loudness': -7.367, 'valence': 0.843, 'energy': 0.885, 'danceability': 0.434}",spotify:artist:4VmWYQQ5M9N9AiAx14v2yg,https://p.scdn.co/mp3-preview/d8b77b0d3c66fb1b0142e3b93b31ffda8865c34a,235173.0,0.204,0.885,0.0,4.0,E,0.0811,-7.367,93.999,0.843,0.434,Aliotta Haynes Jeremiah,People and places,,Lake Shore Drive,1971
25,[],https://i.scdn.co/image/1d04ef4b6f87e927abac3cb6668b03092036451f,spotify:track:6nC75SPjkzY3CGvBckFD0w,26.0,55.0,False,"{'acousticness': 0.276, 'genres': [], 'artist_img': u'https://i.scdn.co/image/1d04ef4b6f87e927abac3cb6668b03092036451f', 'song_uri': u'spotify:track:6nC75SPjkzY3CGvBckFD0w', 'exact_song_match': False, 'song_name': u'Never Ever - All Star Remix', 'liveness': 0.239, 'tempo': 90.05, 'preview_url': u'https://p.scdn.co/mp3-preview/0c44bca4dbda035e6f536e1aed7f2dc145d48b6d', 'artist_name': u'All Saints', 'artist_uri': u'spotify:artist:5TDVKqW9uhqGjwwwKGuma4', 'song_pop': 26, 'artist_pop': 55, 'instrumentalness': 2.31e-05, 'key': 1, 'duration_ms': 239693, 'loudness': -4.895, 'valence': 0.554, 'energy': 0.629, 'danceability': 0.703}",spotify:artist:5TDVKqW9uhqGjwwwKGuma4,https://p.scdn.co/mp3-preview/0c44bca4dbda035e6f536e1aed7f2dc145d48b6d,239693.0,0.276,0.629,2.31e-05,1.0,C#,0.239,-4.895,90.05,0.554,0.703,All Saints,Heartbreak,http://open.spotify.com/track/7ziHnshbknkpFLDW5yGBjO,Never Ever,1997
26,[],https://i.scdn.co/image/9656ad080996b2a47e3db0ad7c7e7a5e1b4cd2b1,spotify:track:34zWZOSpU2V1ab0PiZCcv4,56.0,48.0,False,"{'acousticness': 0.0477, 'genres': [], 'artist_img': u'https://i.scdn.co/image/9656ad080996b2a47e3db0ad7c7e7a5e1b4cd2b1', 'song_uri': u'spotify:track:34zWZOSpU2V1ab0PiZCcv4', 'exact_song_match': False, 'song_name': u'Uptown Top Ranking - 2001 Digital Remaster', 'liveness': 0.207, 'tempo': 82.439, 'preview_url': u'https://p.scdn.co/mp3-preview/2e8fb2b4c5f77daa9c8bf0dd8c491e1c3eb448fd', 'artist_name': u'Althea And Donna', 'artist_uri': u'spotify:artist:5E8FbSTegbOlYAH4b2rZj2', 'song_pop': 56, 'artist_pop': 48, 'instrumentalness': 0.00108, 'key': 7, 'duration_ms': 229160, 'loudness': -7.971, 'valence': 0.787, 'energy': 0.522, 'danceability': 0.886}",spotify:artist:5E8FbSTegbOlYAH4b2rZj2,https://p.scdn.co/mp3-preview/2e8fb2b4c5f77daa9c8bf0dd8c491e1c3eb448fd,229160.0,0.0477,0.522,0.00108,7.0,G,0.207,-7.971,82.439,0.787,0.886,Althea and Donna,Party songs,http://open.spotify.com/track/34zWZOSpU2V1ab0PiZCcv4,Uptown Top Ranking,1977
27,[],https://i.scdn.co/image/298421c50bdc863bb82d1ab5d91ffd4f621bc453,spotify:track:2kz1xoJcRlBq8EyinoRmyR,0.0,0.0,False,"{'acousticness': 0.589, 'genres': [], 'artist_img': u'https://i.scdn.co/image/298421c50bdc863bb82d1ab5d91ffd4f621bc453', 'song_uri': u'spotify:track:2kz1xoJcRlBq8EyinoRmyR', 'exact_song_match': False, 'song_name': u'You Know That I\xb4m No Good', 'liveness': 0.106, 'tempo': 114.992, 'preview_url': u'https://p.scdn.co/mp3-preview/4d4a5ccc7c580c0953d7ec2ce169eb4a00ae1ea9', 'artist_name': u'The Laramis Rock', 'artist_uri': u'spotify:artist:2QS7olcM2SseL4TWXhf9c3', 'song_pop': 0, 'artist_pop': 0, 'instrumentalness': 0, 'key': 2, 'duration_ms': 221039, 'loudness': -13.312, 'valence': 0.639, 'energy': 0.0924, 'danceability': 0.805}",spotify:artist:2QS7olcM2SseL4TWXhf9c3,https://p.scdn.co/mp3-preview/4d4a5ccc7c580c0953d7ec2ce169eb4a00ae1ea9,221039.0,0.589,0.0924,0.0,2.0,D,0.106,-13.312,114.992,0.639,0.805,Amy Winehouse,Heartbreak,http://open.spotify.com/track/0u8ekDfiPVBsju2LBLvDvI,You Know I'm No Good,2006
28,[],https://i.scdn.co/image/7cbaf1e4772f408293ce614dac5486a27f850b78,spotify:track:5LC7nItIEFp4nzdFdEGbf9,48.0,77.0,True,"{'acousticness': 0.044, 'genres': [], 'artist_img': u'https://i.scdn.co/image/7cbaf1e4772f408293ce614dac5486a27f850b78', 'song_uri': u'spotify:track:5LC7nItIEFp4nzdFdEGbf9', 'exact_song_match': True, 'song_name': u'Stronger Than Me', 'liveness': 0.0584, 'tempo': 91.435, 'preview_url': u'https://p.scdn.co/mp3-preview/ac59b715846b5c094593f2aba4aeee2f10d753df', 'artist_name': u'Amy Winehouse', 'artist_uri': u'spotify:artist:6Q192DXotxtaysaqNPy5yR', 'song_pop': 48, 'artist_pop': 77, 'instrumentalness': 0.000139, 'key': 9, 'duration_ms': 214493, 'loudness': -6.792, 'valence': 0.829, 'energy': 0.46, 'danceability': 0.88}",spotify:artist:6Q192DXotxtaysaqNPy5yR,https://p.scdn.co/mp3-preview/ac59b715846b5c094593f2aba4aeee2f10d753df,214493.0,0.044,0.46,0.000139,9.0,A,0.0584,-6.792,91.435,0.829,0.88,Amy Winehouse,Heartbreak,http://open.spotify.com/track/5Q8nk53ZSOoCCoMHcyUj8X,Stronger Than Me,2003
29,[],https://i.scdn.co/image/36719cec0f06e1502c3bb0e76efb00246dbc328b,spotify:track:0sAL42YNCuQSnYNLejfooF,24.0,54.0,True,"{'acousticness': 0.699, 'genres': [], 'artist_img': u'https://i.scdn.co/image/36719cec0f06e1502c3bb0e76efb00246dbc328b', 'song_uri': u'spotify:track:0sAL42YNCuQSnYNLejfooF', 'exact_song_match': True, 'song_name': u'Music to Watch Girls By', 'liveness': 0.492, 'tempo': 157.309, 'preview_url': u'https://p.scdn.co/mp3-preview/ded9e5f0a44178c6eb7c240e6043e2515ff203aa', 'artist_name': u'Andy Williams', 'artist_uri': u'spotify:artist:4sj6D0zlMOl25nprDJBiU9', 'song_pop': 24, 'artist_pop': 54, 'instrumentalness': 0.00027, 'key': 8, 'duration_ms': 154333, 'loudness': -9.984, 'valence': 0.642, 'energy': 0.585, 'danceability': 0.423}",spotify:artist:4sj6D0zlMOl25nprDJBiU9,https://p.scdn.co/mp3-preview/ded9e5f0a44178c6eb7c240e6043e2515ff203aa,154333.0,0.699,0.585,0.00027,8.0,G#,0.492,-9.984,157.309,0.642,0.423,Andy Williams,Love,http://open.spotify.com/track/5khJtAAIdaXwr3ZsQvvVv4,Music to Watch Girls By,1967
30,[],https://i.scdn.co/image/12707faf31894397c7d48bf0c45e1c4c66faae45,spotify:track:2hjE8YsmQb7mYpCPYuy6AT,6.0,45.0,True,"{'acousticness': 0.26, 'genres': [], 'artist_img': u'https://i.scdn.co/image/12707faf31894397c7d48bf0c45e1c4c66faae45', 'song_uri': u'spotify:track:2hjE8YsmQb7mYpCPYuy6AT', 'exact_song_match': True, 'song_name': u'It Was Jealousy', 'liveness': 0.565, 'tempo': 71.102, 'preview_url': u'https://p.scdn.co/mp3-preview/d905e917f0083ba87f2334f98d7f00a71eb0e0cb', 'artist_name': u'Ann Peebles', 'artist_uri': u'spotify:artist:5dM7jA0PXh0Ozz8LT2YOCB', 'song_pop': 6, 'artist_pop': 45, 'instrumentalness': 0, 'key': 7, 'duration_ms': 179946, 'loudness': -13.228, 'valence': 0.535, 'energy': 0.287, 'danceability': 0.654}",spotify:artist:5dM7jA0PXh0Ozz8LT2YOCB,https://p.scdn.co/mp3-preview/d905e917f0083ba87f2334f98d7f00a71eb0e0cb,179946.0,0.26,0.287,0.0,7.0,G,0.565,-13.228,71.102,0.535,0.654,Ann Peebles,Heartbreak,,It Was Jealousy,1976
31,[],https://i.scdn.co/image/1983a2a60d80e7208ea75f2549cd2557f3228f73,spotify:track:0OqTz0NNLbaGlFlqbOjZQ4,15.0,23.0,True,"{'acousticness': 0.981, 'genres': [], 'artist_img': u'https://i.scdn.co/image/1983a2a60d80e7208ea75f2549cd2557f3228f73', 'song_uri': u'spotify:track:0OqTz0NNLbaGlFlqbOjZQ4', 'exact_song_match': True, 'song_name': u'Blackwater Side', 'liveness': 0.105, 'tempo': 185.676, 'preview_url': u'https://p.scdn.co/mp3-preview/02442bbe38420067084fdf94aec7b77ba6c3bfce', 'artist_name': u'Anne Briggs', 'artist_uri': u'spotify:artist:3lBdOoLNX9NzPPEexlrmdg', 'song_pop': 15, 'artist_pop': 23, 'instrumentalness': 0.0191, 'key': 7, 'duration_ms': 234040, 'loudness': -19.238, 'valence': 0.234, 'energy': 0.0489, 'danceability': 0.368}",spotify:artist:3lBdOoLNX9NzPPEexlrmdg,https://p.scdn.co/mp3-preview/02442bbe38420067084fdf94aec7b77ba6c3bfce,234040.0,0.981,0.0489,0.0191,7.0,G,0.105,-19.238,185.676,0.234,0.368,Anne Briggs,People and places,,Blackwater Side,1971
