,Unnamed: 0,artist,subgenre,genre,master_genre
8163,8163,Rolling Stones,british invasion,Jazz,Rock music
8164,8164,Rolling Stones,classic rock,Rock music,Rock music
8165,8165,Rolling Stones,folk rock,Rock music,Rock music
8166,8166,Rolling Stones,hard rock,Rock music,Rock music
8167,8167,Rolling Stones,mellow gold,,Rock music
8168,8168,Rolling Stones,protopunk,,Rock music
8169,8169,Rolling Stones,psychedelic rock,Rock music,Rock music
8170,8170,Rolling Stones,rock,Rock music,Rock music
8171,8171,Rolling Stones,roots rock,Rock music,Rock music
8172,8172,Rolling Stones,singer-songwriter,,Rock music
8173,8173,Rolling Stones,soft rock,Rock music,Rock music
8174,8174,Billy Squier,album rock,Rock music,Rock music
8175,8175,Billy Squier,blues-rock,,Rock music
8176,8176,Billy Squier,classic rock,Rock music,Rock music
8177,8177,Billy Squier,glam metal,Heavy metal,Rock music
8178,8178,Billy Squier,hard rock,Rock music,Rock music
8179,8179,Billy Squier,heavy christmas,Heavy metal,Rock music
8180,8180,Billy Squier,mellow gold,,Rock music
8181,8181,Billy Squier,rock,Rock music,Rock music
8182,8182,Billy Squier,soft rock,Rock music,Rock music
8183,8183,Billy Squier,southern rock,Rock music,Rock music
8184,8184,Men At Work,album rock,Rock music,Rock music
8185,8185,Men At Work,art rock,Rock music,Rock music
8186,8186,Men At Work,australian alternative rock,Rock music,Rock music
8187,8187,Men At Work,dance rock,Rock music,Rock music
8188,8188,Men At Work,mellow gold,,Rock music
8189,8189,Men At Work,new romantic,Blues music,Rock music
8190,8190,Men At Work,new wave,Electronic music,Rock music
8191,8191,Men At Work,new wave pop,Pop music,Rock music
8192,8192,Men At Work,rock,Rock music,Rock music
8193,8193,Men At Work,soft rock,Rock music,Rock music
8194,8194,Men At Work,synthpop,Electronic music,Rock music
8195,8195,Bonnie Tyler,dance rock,Rock music,Rock music
8196,8196,Bonnie Tyler,disco,House music,Rock music
8197,8197,Bonnie Tyler,mellow gold,,Rock music
8198,8198,Bonnie Tyler,new romantic,Blues music,Rock music
8199,8199,Bonnie Tyler,new wave pop,Pop music,Rock music
8200,8200,Bonnie Tyler,soft rock,Rock music,Rock music
8201,8201,Michael Sembello,dance rock,Rock music,Rock music
8202,8202,Michael Sembello,disco,House music,Rock music
8203,8203,Michael Sembello,mellow gold,,Rock music
8204,8204,Michael Sembello,new romantic,Blues music,Rock music
8205,8205,Michael Sembello,new wave,Electronic music,Rock music
8206,8206,Michael Sembello,new wave pop,Pop music,Rock music
8207,8207,Michael Sembello,soft rock,Rock music,Rock music
8208,8208,Michael Sembello,synthpop,Electronic music,Rock music
8209,8209,Eddie Rabbitt and Crystal Gayle,country,Country music,Country music
8210,8210,Eddie Rabbitt and Crystal Gayle,country rock,Fusion music,Country music
8211,8211,Eddie Rabbitt and Crystal Gayle,nashville sound,Pop music,Country music
8212,8212,Eddie Rabbitt and Crystal Gayle,outlaw country,Country music,Country music
8213,8213,Eddie Rabbitt and Crystal Gayle,traditional country,Country music,Country music
8214,8214,Sergio Mendes,bossa nova,,Rock music
8215,8215,Sergio Mendes,lounge,Rock music,Rock music
8216,8216,Sergio Mendes,mpb,,Rock music
8217,8217,Sergio Mendes,samba,Fusion music,Rock music
8218,8218,Sergio Mendes,world christmas,World music,Rock music
8219,8219,David Bowie,album rock,Rock music,Rock music
8220,8220,David Bowie,alternative rock,Rock music,Rock music
8221,8221,David Bowie,art rock,Rock music,Rock music
8222,8222,David Bowie,classic funk rock,Rock music,Rock music
8223,8223,David Bowie,classic rock,Rock music,Rock music
8224,8224,David Bowie,dance rock,Rock music,Rock music
8225,8225,David Bowie,folk rock,Rock music,Rock music
8226,8226,David Bowie,funk rock,Fusion music,Rock music
8227,8227,David Bowie,glam rock,Rock music,Rock music
8228,8228,David Bowie,hard rock,Rock music,Rock music
8229,8229,David Bowie,mellow gold,,Rock music
8230,8230,David Bowie,new wave,Electronic music,Rock music
8231,8231,David Bowie,new wave pop,Pop music,Rock music
8232,8232,David Bowie,permanent wave,Electronic music,Rock music
8233,8233,David Bowie,pop christmas,Pop music,Rock music
8234,8234,David Bowie,protopunk,,Rock music
8235,8235,David Bowie,rock,Rock music,Rock music
8236,8236,David Bowie,singer-songwriter,,Rock music
8237,8237,David Bowie,soft rock,Rock music,Rock music
8238,8238,Golden Earring,album rock,Rock music,Rock music
8239,8239,Golden Earring,art rock,Rock music,Rock music
8240,8240,Golden Earring,blues-rock,,Rock music
8241,8241,Golden Earring,british blues,Blues music,Rock music
8242,8242,Golden Earring,classic funk rock,Rock music,Rock music
8243,8243,Golden Earring,classic rock,Rock music,Rock music
8244,8244,Golden Earring,hard rock,Rock music,Rock music
8245,8245,Golden Earring,mellow gold,,Rock music
8246,8246,Golden Earring,progressive rock,Progressive music,Rock music
8247,8247,Golden Earring,psychedelic rock,Rock music,Rock music
8248,8248,Golden Earring,rock,Rock music,Rock music
8249,8249,Golden Earring,roots rock,Rock music,Rock music
8250,8250,Golden Earring,soft rock,Rock music,Rock music
8251,8251,Golden Earring,southern rock,Rock music,Rock music
8252,8252,Golden Earring,symphonic rock,Rock music,Rock music
8253,8253,Frida,europop,Pop music,Pop music
8254,8254,Frida,new wave pop,Pop music,Pop music
8255,8255,Frida,swedish pop,Pop music,Pop music
8256,8256,Greg Kihn Band,album rock,Rock music,Rock music
8257,8257,Greg Kihn Band,mellow gold,,Rock music
8258,8258,Greg Kihn Band,new wave pop,Pop music,Rock music
8259,8259,Greg Kihn Band,soft rock,Rock music,Rock music
8260,8260,Thomas Dolby,art rock,Rock music,Rock music
8261,8261,Thomas Dolby,dance rock,Rock music,Rock music
8262,8262,Thomas Dolby,new romantic,Blues music,Rock music
8263,8263,Thomas Dolby,new wave,Electronic music,Rock music
8264,8264,Thomas Dolby,new wave pop,Pop music,Rock music
8265,8265,Thomas Dolby,post-punk,Punk rock,Rock music
8266,8266,Thomas Dolby,power pop,Pop music,Rock music
8267,8267,Thomas Dolby,steampunk,,Rock music
8268,8268,Thomas Dolby,synthpop,Electronic music,Rock music
8269,8269,Thomas Dolby,zolo,,Rock music
8270,8270,Joe Cocker and Jennifer Warnes,album rock,Rock music,Rock music
8271,8271,Joe Cocker and Jennifer Warnes,art rock,Rock music,Rock music
8272,8272,Joe Cocker and Jennifer Warnes,blues-rock,,Rock music
8273,8273,Joe Cocker and Jennifer Warnes,british blues,Blues music,Rock music
8274,8274,Joe Cocker and Jennifer Warnes,classic funk rock,Rock music,Rock music
8275,8275,Joe Cocker and Jennifer Warnes,classic rock,Rock music,Rock music
8276,8276,Joe Cocker and Jennifer Warnes,electric blues,Blues music,Rock music
8277,8277,Joe Cocker and Jennifer Warnes,folk,Pop music,Rock music
8278,8278,Joe Cocker and Jennifer Warnes,folk rock,Rock music,Rock music
8279,8279,Joe Cocker and Jennifer Warnes,hard rock,Rock music,Rock music
8280,8280,Joe Cocker and Jennifer Warnes,mellow gold,,Rock music
8281,8281,Joe Cocker and Jennifer Warnes,psychedelic rock,Rock music,Rock music
8282,8282,Joe Cocker and Jennifer Warnes,rock,Rock music,Rock music
8283,8283,Joe Cocker and Jennifer Warnes,rockabilly,Fusion music,Rock music
8284,8284,Joe Cocker and Jennifer Warnes,roots rock,Rock music,Rock music
8285,8285,Joe Cocker and Jennifer Warnes,singer-songwriter,,Rock music
8286,8286,Joe Cocker and Jennifer Warnes,soft rock,Rock music,Rock music
8287,8287,Joe Cocker and Jennifer Warnes,southern rock,Rock music,Rock music
8288,8288,Joe Cocker and Jennifer Warnes,traditional folk,Pop music,Rock music
8289,8289,After The Fire,dance rock,Rock music,Electronic music
8290,8290,After The Fire,new romantic,Blues music,Electronic music
8291,8291,After The Fire,new wave,Electronic music,Electronic music
8292,8292,After The Fire,new wave pop,Pop music,Electronic music
8293,8293,After The Fire,synthpop,Electronic music,Electronic music
8294,8294,Taco,dance rock,Rock music,Electronic music
8295,8295,Taco,new romantic,Blues music,Electronic music
8296,8296,Taco,new wave,Electronic music,Electronic music
8297,8297,Taco,new wave pop,Pop music,Electronic music
8298,8298,Taco,synthpop,Electronic music,Electronic music
8299,8299,Marvin Gaye,adult standards,Pop music,Jazz
8300,8300,Marvin Gaye,brill building pop,Pop music,Jazz
8301,8301,Marvin Gaye,classic funk rock,Rock music,Jazz
8302,8302,Marvin Gaye,disco,House music,Jazz
8303,8303,Marvin Gaye,funk,Jazz,Jazz
8304,8304,Marvin Gaye,funk rock,Fusion music,Jazz
8305,8305,Marvin Gaye,jazz blues,Jazz,Jazz
8306,8306,Marvin Gaye,mellow gold,,Jazz
8307,8307,Marvin Gaye,motown,,Jazz
8308,8308,Marvin Gaye,neo soul,Jazz,Jazz
8309,8309,Marvin Gaye,quiet storm,,Jazz
8310,8310,Marvin Gaye,soul,Jazz,Jazz
8311,8311,Marvin Gaye,soul christmas,Jazz,Jazz
8312,8312,Marvin Gaye,southern soul,Gospel music,Jazz
8313,8313,Men Without Hats,dance rock,Rock music,Electronic music
8314,8314,Men Without Hats,new romantic,Blues music,Electronic music
8315,8315,Men Without Hats,new wave,Electronic music,Electronic music
8316,8316,Men Without Hats,new wave pop,Pop music,Electronic music
8317,8317,Men Without Hats,synthpop,Electronic music,Electronic music
8318,8318,Toni Basil,dance rock,Rock music,Rock music
8319,8319,Toni Basil,mellow gold,,Rock music
8320,8320,Toni Basil,new romantic,Blues music,Rock music
8321,8321,Toni Basil,new wave,Electronic music,Rock music
8322,8322,Toni Basil,new wave pop,Pop music,Rock music
8323,8323,Toni Basil,soft rock,Rock music,Rock music
8324,8324,Toni Basil,synthpop,Electronic music,Rock music
8325,8325,Stray Cats,album rock,Rock music,Rock music
8326,8326,Stray Cats,blues-rock,,Rock music
8327,8327,Stray Cats,classic rock,Rock music,Rock music
8328,8328,Stray Cats,hard rock,Rock music,Rock music
8329,8329,Stray Cats,psychedelic rock,Rock music,Rock music
8330,8330,Stray Cats,rock,Rock music,Rock music
8331,8331,Stray Cats,rock-and-roll,,Rock music
8332,8332,Stray Cats,rockabilly,Fusion music,Rock music
8333,8333,Naked Eyes,dance rock,Rock music,Electronic music
8334,8334,Naked Eyes,new romantic,Blues music,Electronic music
8335,8335,Naked Eyes,new wave,Electronic music,Electronic music
8336,8336,Naked Eyes,new wave pop,Pop music,Electronic music
8337,8337,Naked Eyes,synthpop,Electronic music,Electronic music
8338,8338,Michael Jackson and Paul McCartney,dance pop,Pop music,Pop music
8339,8339,Michael Jackson and Paul McCartney,funk rock,Fusion music,Pop music
8340,8340,Michael Jackson and Paul McCartney,mellow gold,,Pop music
8341,8341,Michael Jackson and Paul McCartney,pop,Pop music,Pop music
8342,8342,Michael Jackson and Paul McCartney,pop christmas,Pop music,Pop music
8343,8343,Michael Jackson and Paul McCartney,r&b,,Pop music
8344,8344,Michael Jackson and Paul McCartney,soft rock,Rock music,Pop music
8345,8345,Michael Jackson and Paul McCartney,urban contemporary,Gospel music,Pop music
8346,8346,Kajagoogoo,dance rock,Rock music,Electronic music
8347,8347,Kajagoogoo,new romantic,Blues music,Electronic music
8348,8348,Kajagoogoo,new wave,Electronic music,Electronic music
8349,8349,Kajagoogoo,new wave pop,Pop music,Electronic music
8350,8350,Kajagoogoo,synthpop,Electronic music,Electronic music
8351,8351,Adam Ant,dance rock,Rock music,Electronic music
8352,8352,Adam Ant,new romantic,Blues music,Electronic music
8353,8353,Adam Ant,new wave,Electronic music,Electronic music
8354,8354,Adam Ant,new wave pop,Pop music,Electronic music
8355,8355,Adam Ant,permanent wave,Electronic music,Electronic music
8356,8356,Adam Ant,post-punk,Punk rock,Electronic music
8357,8357,Adam Ant,power pop,Pop music,Electronic music
8358,8358,Adam Ant,synthpop,Electronic music,Electronic music
8359,8359,Adam Ant,uk post-punk,Alternative rock,Electronic music
8360,8360,Clash,album rock,Rock music,Rock music
8361,8361,Clash,alternative rock,Rock music,Rock music
8362,8362,Clash,art rock,Rock music,Rock music
8363,8363,Clash,blues-rock,,Rock music
8364,8364,Clash,classic rock,Rock music,Rock music
8365,8365,Clash,dance rock,Rock music,Rock music
8366,8366,Clash,funk rock,Fusion music,Rock music
8367,8367,Clash,hard rock,Rock music,Rock music
8368,8368,Clash,new wave,Electronic music,Rock music
8369,8369,Clash,permanent wave,Electronic music,Rock music
8370,8370,Clash,punk,Punk rock,Rock music
8371,8371,Clash,rock,Rock music,Rock music
8372,8372,Madness,dance rock,Rock music,Punk rock
8373,8373,Madness,new romantic,Blues music,Punk rock
8374,8374,Madness,new wave,Electronic music,Punk rock
8375,8375,Madness,new wave pop,Pop music,Punk rock
8376,8376,Madness,ska,Punk rock,Punk rock
8377,8377,Madness,ska revival,Punk rock,Punk rock
8378,8378,Tubes,album rock,Rock music,Rock music
8379,8379,Tubes,classic rock,Rock music,Rock music
8380,8380,Tubes,dance rock,Rock music,Rock music
8381,8381,Tubes,hard rock,Rock music,Rock music
8382,8382,Tubes,mellow gold,,Rock music
8383,8383,Tubes,rock,Rock music,Rock music
8384,8384,Tubes,soft rock,Rock music,Rock music
8385,8385,Tubes,southern rock,Rock music,Rock music
8386,8386,Tubes,zolo,,Rock music
8387,8387,Kinks,album rock,Rock music,Rock music
8388,8388,Kinks,art rock,Rock music,Rock music
8389,8389,Kinks,blues-rock,,Rock music
8390,8390,Kinks,british blues,Blues music,Rock music
8391,8391,Kinks,british invasion,Jazz,Rock music
8392,8392,Kinks,classic funk rock,Rock music,Rock music
8393,8393,Kinks,classic rock,Rock music,Rock music
8394,8394,Kinks,dance rock,Rock music,Rock music
8395,8395,Kinks,folk,Pop music,Rock music
8396,8396,Kinks,folk christmas,Pop music,Rock music
8397,8397,Kinks,folk rock,Rock music,Rock music
8398,8398,Kinks,glam rock,Rock music,Rock music
8399,8399,Kinks,hard rock,Rock music,Rock music
8400,8400,Kinks,mellow gold,,Rock music
8401,8401,Kinks,protopunk,,Rock music
8402,8402,Kinks,psychedelic rock,Rock music,Rock music
8403,8403,Kinks,rock,Rock music,Rock music
8404,8404,Kinks,rock-and-roll,,Rock music
8405,8405,Kinks,rockabilly,Fusion music,Rock music
8406,8406,Kinks,roots rock,Rock music,Rock music
8407,8407,Kinks,singer-songwriter,,Rock music
8408,8408,Kinks,soft rock,Rock music,Rock music
8409,8409,Little River Band,album rock,Rock music,Rock music
8410,8410,Little River Band,classic rock,Rock music,Rock music
8411,8411,Little River Band,country rock,Fusion music,Rock music
8412,8412,Little River Band,folk,Pop music,Rock music
8413,8413,Little River Band,folk rock,Rock music,Rock music
8414,8414,Little River Band,mellow gold,,Rock music
8415,8415,Little River Band,rock,Rock music,Rock music
8416,8416,Little River Band,singer-songwriter,,Rock music
8417,8417,Little River Band,soft rock,Rock music,Rock music
8418,8418,Little River Band,southern rock,Rock music,Rock music
8419,8419,Air Supply,adult standards,Pop music,Rock music
8420,8420,Air Supply,album rock,Rock music,Rock music
8421,8421,Air Supply,mellow gold,,Rock music
8422,8422,Air Supply,new wave pop,Pop music,Rock music
8423,8423,Air Supply,rock,Rock music,Rock music
8424,8424,Air Supply,soft rock,Rock music,Rock music
8425,8425,Loverboy,album rock,Rock music,Rock music
8426,8426,Loverboy,classic rock,Rock music,Rock music
8427,8427,Loverboy,glam metal,Heavy metal,Rock music
8428,8428,Loverboy,hard rock,Rock music,Rock music
8429,8429,Loverboy,mellow gold,,Rock music
8430,8430,Loverboy,rock,Rock music,Rock music
8431,8431,Loverboy,soft rock,Rock music,Rock music
8432,8432,Sammy Hagar,album rock,Rock music,Rock music
8433,8433,Sammy Hagar,blues-rock,,Rock music
8434,8434,Sammy Hagar,classic rock,Rock music,Rock music
8435,8435,Sammy Hagar,glam metal,Heavy metal,Rock music
8436,8436,Sammy Hagar,hard rock,Rock music,Rock music
8437,8437,Sammy Hagar,mellow gold,,Rock music
8438,8438,Sammy Hagar,metal,Heavy metal,Rock music
8439,8439,Sammy Hagar,rock,Rock music,Rock music
8440,8440,Sammy Hagar,southern rock,Rock music,Rock music
8441,8441,Dionne Warwick,adult standards,Pop music,Jazz
8442,8442,Dionne Warwick,brill building pop,Pop music,Jazz
8443,8443,Dionne Warwick,bubblegum pop,Pop music,Jazz
8444,8444,Dionne Warwick,chicago soul,Blues music,Jazz
8445,8445,Dionne Warwick,christmas,,Jazz
8446,8446,Dionne Warwick,classic funk rock,Rock music,Jazz
8447,8447,Dionne Warwick,disco,House music,Jazz
8448,8448,Dionne Warwick,jazz blues,Jazz,Jazz
8449,8449,Dionne Warwick,mellow gold,,Jazz
8450,8450,Dionne Warwick,memphis soul,Blues music,Jazz
8451,8451,Dionne Warwick,motown,,Jazz
8452,8452,Dionne Warwick,quiet storm,,Jazz
8453,8453,Dionne Warwick,soft rock,Rock music,Jazz
8454,8454,Dionne Warwick,soul,Jazz,Jazz
8455,8455,Dionne Warwick,soul blues,Blues music,Jazz
8456,8456,Dionne Warwick,soul christmas,Jazz,Jazz
8457,8457,Dionne Warwick,southern soul,Gospel music,Jazz
8458,8458,Dionne Warwick,vocal jazz,Jazz,Jazz
8459,8459,Joe Jackson,album rock,Rock music,Rock music
8460,8460,Joe Jackson,art rock,Rock music,Rock music
8461,8461,Joe Jackson,classic rock,Rock music,Rock music
8462,8462,Joe Jackson,dance rock,Rock music,Rock music
8463,8463,Joe Jackson,mellow gold,,Rock music
8464,8464,Joe Jackson,new romantic,Blues music,Rock music
8465,8465,Joe Jackson,new wave,Electronic music,Rock music
8466,8466,Joe Jackson,new wave pop,Pop music,Rock music
8467,8467,Joe Jackson,permanent wave,Electronic music,Rock music
8468,8468,Joe Jackson,power pop,Pop music,Rock music
8469,8469,Joe Jackson,pub rock,Rock music,Rock music
8470,8470,Joe Jackson,rock,Rock music,Rock music
8471,8471,Joe Jackson,singer-songwriter,,Rock music
8472,8472,Joe Jackson,soft rock,Rock music,Rock music
8473,8473,Quarterflash,album rock,Rock music,Rock music
8474,8474,Quarterflash,dance rock,Rock music,Rock music
8475,8475,Quarterflash,mellow gold,,Rock music
8476,8476,Quarterflash,new wave pop,Pop music,Rock music
8477,8477,Quarterflash,soft rock,Rock music,Rock music
8478,8478,Champaign,disco,House music,Gospel music
8479,8479,Champaign,funk,Jazz,Gospel music
8480,8480,Champaign,motown,,Gospel music
8481,8481,Champaign,post-disco,,Gospel music
8482,8482,Champaign,quiet storm,,Gospel music
8483,8483,Champaign,urban contemporary,Gospel music,Gospel music
8484,8484,Jackson Browne,album rock,Rock music,Rock music
8485,8485,Jackson Browne,blues-rock,,Rock music
8486,8486,Jackson Browne,brill building pop,Pop music,Rock music
8487,8487,Jackson Browne,classic rock,Rock music,Rock music
8488,8488,Jackson Browne,country rock,Fusion music,Rock music
8489,8489,Jackson Browne,folk,Pop music,Rock music
8490,8490,Jackson Browne,folk christmas,Pop music,Rock music
8491,8491,Jackson Browne,folk rock,Rock music,Rock music
8492,8492,Jackson Browne,hard rock,Rock music,Rock music
8493,8493,Jackson Browne,mellow gold,,Rock music
8494,8494,Jackson Browne,piano rock,Pop music,Rock music
8495,8495,Jackson Browne,psychedelic rock,Rock music,Rock music
8496,8496,Jackson Browne,rock,Rock music,Rock music
8497,8497,Jackson Browne,roots rock,Rock music,Rock music
